,ID,Sentence,Actual Aspect Terms,Actual Sentiment Terms,Actual Polarities,Generated Aspect Terms,Generated Sentiment Terms,Generated Polarities
1127,1360,"The best thing to do is build your own computer, but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google ""dell coupons"" you can find codes that take a signifant  amount off the price.","['components', 'price', 'price']","[[], [], []]","['positive', 'positive', 'positive']","['thing', 'computer', 'components', 'price', 'coupons', 'codes', 'amount']","[['best', 'build'], ['own', 'build', 'get'], ['choose'], ['same'], ['google'], ['find'], ['signifant', 'take']]","[None, None, None, None, None, None, None]"
1128,70,"I also purchased Office Max's ""Max Assurance"" with the ""no lemon"" clause.","['Office Max\'s ""Max Assurance""']",[[]],['neutral'],"['Max', 'lemon clause']","[['purchased'], []]","[None, None]"
1129,809,After that I turned to email in my next vain help to get them to acknowledge that the warranty was still valid.,['warranty'],[[]],['neutral'],"['help', 'warranty']","[['next', 'vain'], ['valid']]","[None, None]"
1130,1185,"After purchasing this thing, I find out that I need a special interface device to connect my camera, and that it cannot be purchased at the store - only on line.",['interface device'],[[]],['negative'],"['thing', 'interface device', 'camera']","[['purchasing'], ['special', 'need'], ['connect']]","[None, None, None]"
1131,12,The speed is incredible and I am more than satisfied.,['speed'],[[]],['positive'],['speed'],[['incredible']],[None]
1132,145,  After that the said it was under warranty.,['warranty'],[[]],['neutral'],[],[],[]
1133,918,"Only issue is that it is a little slow, and I'm fixing that by adding more RAM.",['RAM'],[[]],['neutral'],"['issue', 'RAM']","[['Only', 'is'], ['more', 'adding']]","[None, None]"
1134,640,It had some kind of pre installed software update that completely shut the computer down when you clicked it.,['pre installed software update'],[[]],['negative'],"['software update', 'update kind', 'computer']","[['installed'], ['installed', 'had'], ['shut']]","[None, None, None]"
1135,177,"The other lock-up problems are from a myriad of causes, the most common being a corrupted version of Appleworks which can render the browser useless.","['Appleworks', 'browser']","[[], []]","['negative', 'negative']","['problems', 'lock up', 'version', 'browser']","[['other'], [], ['corrupted'], ['render']]","[None, None, None, None]"
1136,995,"I know that ASUS is known for making motherboards, but this is the worst computer experience that I have ever had.",['motherboards'],[[]],['conflict'],"['motherboards', 'computer experience']","[['making'], ['worst']]","[None, None]"
1137,441,"  We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.","['Vista', 'Adobe Flash player', 'Internet Explore', 'Windows update', 'update']","[[], [], [], [], []]","['negative', 'negative', 'negative', 'negative', 'negative']","['problems', 'player', 'Internet', 'update']","[['numerous', 'had'], ['quits'], ['Explore'], ['same', 'appeared', 'same']]","[None, None, None, None]"
1138,522,"The processor went on me, the fan went and the motherboard went.","['processor', 'fan', 'motherboard']","[[], [], []]","['negative', 'negative', 'negative']","['processor', 'fan', 'motherboard']","[['went'], ['went'], ['went']]","[None, None, None]"
1139,1464,Even out of warranty!,['warranty'],[[]],['neutral'],[],[],[]
1140,1005,Ease of use is just one of the benefits I love about my Mac.,['use'],[[]],['positive'],['use Ease'],[[]],[None]
1141,1256,The neat and organized icon list is a welcome change from cluttered and confusing desktop icons.,"['icon list', 'desktop icons']","[[], []]","['positive', 'negative']","['icon list', 'change', 'icons']","[['neat'], ['welcome'], ['cluttered']]","[None, None, None]"
1142,1235,Enjoy that Toshib force and durability unparalleled,"['force', 'durability']","[[], []]","['positive', 'positive']",['durability force'],"[['Enjoy', 'unparalleled']]",[None]
1143,144,The AMD Turin processor seems to always perform so much better than Intel.,"['AMD Turin processor', 'Intel']","[[], []]","['positive', 'negative']",['processor'],[['seems']],[None]
1144,754,I take it everywhere with me because it's so easy to carry.,['carry'],[[]],['positive'],[],[],[]
1145,520,Typing on the keyboard becomes uncomfortable after extended use due to the sharp edges that your wrists rest on.,"['keyboard', 'edges']","[[], []]","['negative', 'negative']","['use', 'edges', 'wrists']","[['extended'], ['sharp'], ['rest']]","[None, None, None]"
1146,823,I think that if it is the motherboard again so soon that they should replace it.,['motherboard'],[[]],['negative'],[],[],[]
1147,429,I had to call HP and ask for a recovery disk because the computer does not come with one and completely redo it all.,['recovery disk'],[[]],['negative'],"['HP', 'recovery disk', 'computer']","[['call'], [], ['come']]","[None, None, None]"
1148,613,Awesome laptop and the perfect size to carry around in college.,['size'],[[]],['positive'],['size laptop'],"[['perfect', 'Awesome']]",[None]
1149,1033,"For me, keys were starting to get stuck and wouldn't type very well.",['keys'],[[]],['negative'],['keys'],[['starting']],[None]
1150,157,It is easy to use and lightweight.,['use'],[[]],['positive'],[],[],[]
1151,540,I love to write and play with graphics and html programming and my new Toshiba works great on both!,['works'],[[]],['positive'],"['html programming', 'Toshiba']","[[], ['new', 'works']]","[None, None]"
1152,1291,My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in.,"['electronic fuzz sound', 'headphone jack']","[[], []]","['negative', 'negative']","['laptop complaint', 'fuzz sound', 'headphone jack']","[['is'], ['electronic', 'noticed'], []]","[None, None, None]"
1153,462,Not to mention it has shit gigs.,['gigs'],[[]],['negative'],['gigs'],[['has']],[None]
1154,577,My battery went bad about a year and a half after having it and it cost around eighty to a hundred dollars!,['battery'],[[]],['negative'],"['battery', 'half year', 'dollars']","[['went'], [], ['cost']]","[None, None, None]"
1155,256,"It was heavy,bulky, and hard to carry because of the size.",['size'],[[]],['negative'],[],[],[]
1156,980,-I propose that I can just swap the hard drives.,['hard drives'],[[]],['neutral'],['drives'],"[['hard', 'swap']]",[None]
1157,1186,Another included program that is laughable is the chess game.,['included program'],[[]],['negative'],"['program', 'chess game']","[['included'], []]","[None, None]"
1158,1007,"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.","['shipping', 'price', 'budget']","[[], [], []]","['positive', 'positive', 'positive']",['budget'],[['free']],[None]
1159,561,They need to stop outsoucing and send some complaint calls to US based customer service agents for those who live in the United states.,['customer service agents'],[[]],['negative'],"['calls', 'agents', 'customer service']","[['send'], ['based'], []]","[None, None, None]"
1160,209,"I've had to call Apple support to set up my new printer and have had wonderful experiences with helpful, english speaking (from Vancouver) techs that walked me through the processes to help me.","['Apple support', 'techs']","[[], []]","['positive', 'positive']","['support', 'printer', 'experiences', 'speaking']","[['call'], ['new', 'set'], ['wonderful', 'had'], ['helpful', 'english']]","[None, None, None, None]"
1161,911,I love the multi-touch trackpad.,['multi-touch trackpad'],[[]],['positive'],['trackpad'],"[['multi-touch', 'love']]",[None]
1162,1312,The trackpad was easy to learn and navigate.,['trackpad'],[[]],['positive'],['trackpad'],[['easy']],[None]
1163,2,"The tech guy then said the service center does not do 1-to-1 exchange and I have to direct my concern to the ""sales"" team, which is the retail shop which I bought my netbook from.","['service center', '""sales"" team', 'tech guy']","[[], [], []]","['negative', 'negative', 'neutral']","['tech guy', 'service center', 'exchange', 'team concern', 'retail shop', 'netbook']","[['said'], ['do'], ['do'], ['direct'], [], ['bought']]","[None, None, None, None, None, None]"
1164,270,I wanted something that had a new Intel Core processors and HDMI port so that we could hook it up directly to our TV.,"['Intel Core processors', 'HDMI port']","[[], []]","['neutral', 'neutral']","['something', 'processors', 'HDMI port']","[['wanted'], ['new', 'had'], []]","[None, None, None]"
1165,266,There is no need to open a program first and the cliick open or import.,['program'],[[]],['positive'],"['need', 'cliick program']","[['is'], ['open', 'open']]","[None, None]"
1166,915,"It is easy to use, good quality and good price.","['quality', 'price', 'use']","[[], [], []]","['positive', 'positive', 'positive']",['price quality'],"[['good', 'good', 'use']]",[None]
1167,231,A longer battery life would have been great - but it meets it's spec quite easily.,"['battery life', 'spec']","[[], []]","['conflict', 'positive']",['battery life'],"[['longer', 'great']]",[None]
1168,1461,I've also had to have the keyboard replaced at my expense.,['keyboard'],[[]],['negative'],['keyboard'],[['have']],[None]
1169,1120,"No, tey don't even support their own bios and it ""could be a problem with the bios"" How can a company that makes a fairly decent product get away with such insanity??!!","['bios', 'bios']","[[], []]","['negative', 'negative']",['bios problem'],"[['own', 'support', 'decent']]",[None]
1170,1456,"I love this program, it is superior to windows movie maker.","['program', 'windows movie maker']","[[], []]","['positive', 'negative']","['program', 'movie maker']","[['love'], []]","[None, None]"
1171,865,"I had of course bought a 3 year warranty, so I sent it in to be replaced and (almost 2 months later) the dv4 is what the sent me as a replacement.",['3 year warranty'],[[]],['neutral'],['year warranty'],[['bought']],[None]
1172,1067,"This laptop looks great on the surface: 17"" inch screen, good  price-point, nice appearance, boots up quickly, runs fast etc.","['17"" inch screen', 'price-point', 'appearance', 'boots up', 'runs']","[[], [], [], [], []]","['positive', 'positive', 'positive', 'positive', 'positive']","['laptop', 'inch screen', 'price point', 'appearance screen']","[['looks'], [], ['good'], ['nice']]","[None, None, None, None]"
1173,874,"Otherwise, all other features are a 1",['features'],[[]],['neutral'],['features'],[['other']],[None]
1174,1327,"In due course, I'll remove the hard disc from this new MacBook Pro and dump it where it belongs - in the trash.",['hard disc'],[[]],['negative'],"['disc', 'Pro']","[['hard', 'remove'], ['new']]","[None, None]"
1175,399,Excellent speed for processing data.,['speed'],[[]],['positive'],"['processing data', 'data speed']","[[], ['Excellent']]","[None, None]"
1176,1352,"4) Laptop still did not work, blue screen within a week...",['work'],[[]],['negative'],"['Laptop', 'screen']","[['work'], ['blue', 'work']]","[None, None]"
1177,46,"The system it comes with does not work properly, so when trying to fix the problems with it it started not working at all.",['system'],[[]],['negative'],"['system', 'problems']","[['work'], ['fix']]","[None, None]"
1178,162,I especially like the keyboard which has chiclet type keys.,"['keyboard', 'keys']","[[], []]","['positive', 'positive']","['keyboard', 'type', 'keys']","[['like'], ['chiclet'], ['has']]","[None, None, None]"
1179,992,Every driver on the drivers/applications DVD is everything you will need for a reload.,"['driver', 'drivers/applications DVD']","[[], []]","['positive', 'positive']",[],[],[]
1180,728,"Apple is always great about the aesthetics of things, they always come up with good looking products.",['aesthetics'],[[]],['positive'],"['Apple', 'products']","[['great'], ['good']]","[None, None]"
1181,630,I love the keyboard.,['keyboard'],[[]],['positive'],['keyboard'],[['love']],[None]
1182,289,"It is well worth the money it cost, Very good investment.",['cost'],[[]],['positive'],['investment'],"[['good', 'cost']]",[None]
1183,1060,"It is easy to use, has great screen quality, and every so light weight.","['screen quality', 'use']","[[], []]","['positive', 'positive']","['screen quality', 'weight quality']","[['great', 'has'], ['light', 'great', 'has']]","[None, None]"
1184,1445,"The screen is huge and coloful, but no LED backlighting.",['screen'],[[]],['positive'],"['screen', 'backlighting']","[['huge'], ['LED']]","[None, None]"
1185,576,The processor is very quick and effective as I load webpages and applications.,"['processor', 'applications', 'load', 'webpages']","[[], [], [], []]","['positive', 'neutral', 'positive', 'neutral']","['processor', 'webpages']","[['quick'], ['load']]","[None, None]"
1186,851,"Love the graphics, awesome programs (including Garageband), and really cool default background.","['graphics', 'programs', 'Garageband', 'default background']","[[], [], [], []]","['positive', 'positive', 'positive', 'positive']","['graphics', 'programs', 'background']","[['Love'], ['awesome'], ['cool', 'default']]","[None, None, None]"
1187,912,HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,"['extended warranties', 'cost']","[[], []]","['negative', 'negative']","['HP', 'warranties']","[['interested'], ['extended', 'selling']]","[None, None]"
1188,1255,"The Windows 7 Starter is, in my opinion, a great way to think about using your netbook: basics, basics, basics.",['Windows 7 Starter'],[[]],['positive'],[],[],[]
1189,1345,"EITHER WAY, THE KEYBOARD IS UNSATISFACTORY.",['KEYBOARD'],[[]],['negative'],['KEYBOARD'],[['UNSATISFACTORY']],[None]
1190,933,"Just keep in mind the graphics is not dedicated so loading the movie almost took a minute, but it ran fairly smooth for a non-dedicated graphics card.","['graphics', 'non-dedicated graphics card']","[[], []]","['conflict', 'conflict']","['movie', 'minute', 'card']","[['loading'], ['took'], ['non-dedicated']]","[None, None, None]"
1191,1101,Seems like maybe a bad shipment from Toshiba.,['shipment'],[[]],['negative'],['shipment'],[['bad']],[None]
1192,1208,  Dealing with the support drone on the other end of the chat was sheer torture.,['support'],[[]],['negative'],"['support drone', 'end drone', 'chat end', 'torture']","[[], ['other'], ['other'], ['sheer']]","[None, None, None, None]"
1193,248,"The Macbook arrived in a nice twin packing and sealed in the box, all the functions works great.","['twin packing', 'functions']","[[], []]","['positive', 'positive']","['Macbook', 'twin packing', 'functions']","[['arrived'], ['nice'], ['works']]","[None, None, None]"
1194,477,The much lauded combined touch pad and clicker is a nightmare.,['combined touch pad and clicker'],[[]],['negative'],"['touch pad', 'clicker pad']","[['lauded', 'combined'], ['lauded', 'combined']]","[None, None]"
1195,86,I love WIndows 7 which is a vast improvment over Vista.,"['WIndows 7', 'Vista']","[[], []]","['positive', 'negative']","['WIndows', 'improvment']","[['love'], ['vast']]","[None, None]"
1196,470,"It was still working, but there was nothing on the screen.",['screen'],[[]],['negative'],['screen nothing'],[['was']],[None]
1197,226,It runs perfectly.,['runs'],[[]],['positive'],[],[],[]
1198,775,"I was loving this Netbook because it had an amazing screen and display and was small and light, but after 1 week it stopped openning web pages for me (even after installing new browsers) then eventually it just started giving me a blue screen and crashing everytime I booted it.","['screen', 'display', 'browsers']","[[], [], []]","['positive', 'positive', 'neutral']","['Netbook', 'display screen', 'pages', 'browsers']","[['loving'], ['amazing', 'had', 'blue', 'giving'], ['openning'], ['new', 'installing']]","[None, None, None, None]"
1199,332,"After having two PC laptops die with in the past 3 years, I was led to the Apple display at Best Buy by the sleek design and promise of less tech issues.","['design', 'tech issues']","[[], []]","['positive', 'positive']","['laptops', 'years', 'Buy display', 'design Buy', 'promise design', 'issues']","[['die'], ['past'], ['Best'], ['sleek', 'Best'], ['sleek'], ['less']]","[None, None, None, None, None, None]"
1200,234,The salesman talked us into this computer away from another we were looking at and we have had nothing but problems with software problems and just not happy with it.,['software'],[[]],['negative'],"['salesman', 'nothing']","[['talked'], ['had']]","[None, None]"
1201,589,The real stand out on this computer is the feel of the keyboard and it's speed.,"['keyboard', 'speed']","[[], []]","['positive', 'positive']","['computer stand', 'keyboard feel', 'speed feel']","[['real'], [], []]","[None, None, None]"
1202,476,"Though the picture, video, and music software is nowhere close to professional grade software Im used to (CS5) but does the job for beginner and even intermediate media designers.","['music software', 'software', 'picture', 'video']","[[], [], [], []]","['negative', 'positive', 'negative', 'negative']","['video picture', 'music software', 'software picture', 'grade software', 'beginner job', 'designers beginner']","[['close'], ['professional'], ['professional', 'close'], ['professional'], [], ['intermediate']]","[None, None, None, None, None, None]"
1203,1285,The buttons you have to press a little harder than most.,['buttons'],[[]],['negative'],['buttons'],[['harder']],[None]
1204,600,And the warranty on this macbook pro can last up to 5 years or 1000 battery recharge cycles.,['warranty'],[[]],['positive'],"['pro warranty', 'battery recharge']","[['last'], []]","[None, None]"
1205,422,But see the macbook pro is different because it may have a huge price tag but it comes with the full software that you would actually need and most of it has free future updates.,"['price tag', 'software', 'updates']","[[], [], []]","['conflict', 'positive', 'positive']","['macbook pro', 'price tag', 'software', 'updates']","[['different'], ['huge', 'have'], ['full'], ['free', 'future', 'has']]","[None, None, None, None]"
1206,183,But the screen size is not that bad for email and web browsing.,"['screen size', 'web browsing']","[[], []]","['positive', 'neutral']","['screen size', 'web browsing', 'browsing email']","[['bad'], [], []]","[None, None, None]"
1207,989,The keyboard is like no other laptop keyboard.,"['keyboard', 'keyboard']","[[], []]","['neutral', 'neutral']",['laptop keyboard'],[['other']],[None]
1208,1001,I had 3 months when the ports started going out.,['ports'],[[]],['negative'],"['months', 'ports']","[['had'], ['started']]","[None, None]"
1209,1357,If this is an improvement in Customer Service then I would hate too see what it was before!,['Customer Service'],[[]],['negative'],"['Customer Service', 'Service improvement']","[[], []]","[None, None]"
1210,50,I also enjoy the fact that my MacBook Pro laptop allows me to run Windows 7 on it by using the VMWare program.,"['Windows 7', 'VMWare program']","[[], []]","['positive', 'neutral']","['fact', 'laptop', 'Windows', 'program']","[['enjoy'], ['allows'], ['run'], ['using']]","[None, None, None, None]"
1211,1388,"(I found a 2GB stick for a bit under $50) Nice and portable and definitely a decent enough system to keep you entertained while sitting in the airplane for a couple of hours, or at the hotel taking care of some last minute details and documents.",['system'],[[]],['positive'],"['2GB stick', 'bit stick', 'system', 'care', 'minute']","[['found'], ['found'], ['decent', 'enough'], ['taking'], ['last']]","[None, None, None, None, None]"
1212,1030,"Fully charged, the MacBook Pro can last about five hours unplugged.",['charged'],[[]],['positive'],['Pro'],[['last']],[None]
1213,530,"I was originally concerned that I couldn't view work I had done in college on my Mac because of the PC formatting, but I was even more thrilled to learn of programs like iLife and iWork that allow you to convert your PC documents into readable files on Macs.","['programs', 'iLife', 'iWork']","[[], [], []]","['positive', 'positive', 'positive']","['work', 'PC formatting', 'documents', 'files']","[['view'], [], ['convert'], ['readable']]","[None, None, None, None]"
1214,1259,"The apple care has never failed me, and I expect it to be the same for this computer as well.",['apple care'],[[]],['positive'],['care'],[['failed']],[None]
1215,487,"Also, because of the size and consistancy of the laptop computer, some websites wouldn't even attempt to work on the computer because of browser problems.","['size', 'consistancy']","[[], []]","['negative', 'negative']","['consistancy size', 'laptop computer', 'computer consistancy', 'websites']","[[], [], [], ['attempt']]","[None, None, None, None]"
1216,498,"(I had been a Windows/Linux user before this) I love the size because the screen is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable.","['size', 'screen', 'Windows', 'Linux']","[[], [], [], []]","['positive', 'positive', 'neutral', 'neutral']","['size', 'screen', 'artwork Internet']","[['love'], ['enough'], ['use']]","[None, None, None]"
1217,107,) I also tried the touch pad and compared it to other netbooks in the store.,['touch pad'],[[]],['neutral'],['touch touch'],[[]],[None]
1218,444,It has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard!,"['hardrive', 'touch control buttons', 'keyboard']","[[], [], []]","['negative', 'negative', 'negative']","['hardrive', 'touch control', 'buttons']","[['new', 'get'], [], ['fix']]","[None, None, None]"
1219,647,"The only thing I didn't learn in my research was the software I would need like privacy protection and warranty protection, in case it gets broken, or crashes etc.",['software'],[[]],['neutral'],"['thing', 'privacy protection', 'warranty protection', 'protection protection']","[['only'], [], [], []]","[None, None, None, None]"
1220,1037,The first programm I switched on was a game for my children.,['programm'],[[]],['neutral'],['programm'],[['first']],[None]
1221,727,The LED backlit display makes my pictures pop so much more.,['LED backlit display'],[[]],['positive'],"['backlit display', 'pictures']","[['LED', 'makes'], ['makes']]","[None, None]"
1222,191,"With a mac you don't have to worry about antivirus software or firewall, it's so wonderful.","['antivirus software', 'firewall']","[[], []]","['neutral', 'neutral']","['antivirus software', 'firewall software']","[[], []]","[None, None]"
1223,283,The keyboard is top notch.,['keyboard'],[[]],['positive'],['notch'],[['top']],[None]
1224,30,Also kinda loud when the fan was running.,['fan'],[[]],['negative'],['fan'],[['running']],[None]
1225,170,The magnetic plug-in power charging power cord is great (I even put it to the test by accident)- excellent innovation!,['magnetic plug-in power charging power cord'],[[]],['positive'],"['plug cord', 'power charging', 'charging cord', 'power cord', 'innovation']","[['magnetic', 'great'], [], ['great'], ['great'], ['excellent']]","[None, None, None, None, None]"
1226,1002,"The improvements to the OS have been relatively gradual, but substantive.",['OS'],[[]],['positive'],['improvements'],[['gradual']],[None]
1227,1205,"The screen takes some getting use to, because it is smaller than the laptop.",['screen'],[[]],['negative'],"['screen', 'getting use']","[['takes'], ['takes']]","[None, None]"
1228,101,I thought the white Mac computers looked dirty too quicly where you use the mousepad and where you place your hands when typing.,['mousepad'],[[]],['neutral'],"['computers', 'mousepad', 'hands']","[['white', 'looked'], ['use'], ['place']]","[None, None, None]"
1229,198,"i use my mac all the time, i love the software, the way it takes a short time to load things, how easy it is to use and most of all how you don't have to worry about viruses.",['software'],[[]],['positive'],"['mac', 'software', 'time', 'things']","[['use'], ['love'], ['short', 'takes'], ['load']]","[None, None, None, None]"
1230,496,""" This isn't a big deal, I haven't noticed the issue with DVDs or other media, only through USB output.",['USB output'],[[]],['negative'],['USB USB'],[[]],[None]
1231,648,Comfterbale to use light easy to transport.,"['use', 'transport']","[[], []]","['positive', 'positive']","['Comfterbale', 'light']","[['use'], ['use']]","[None, None]"
1232,988,It took several weeks just to get them to acknowledge that I owned the warranty.,['warranty'],[[]],['negative'],"['weeks', 'warranty']","[['several', 'took'], ['owned']]","[None, None]"
1233,45,"A month or so ago, the freaking motherboard just died.",['motherboard'],[[]],['negative'],['freaking motherboard'],[['died']],[None]
1234,711,"When I am next to my router on my HP I get full service, on my Eee PC I get 3 bars.",['full service'],[[]],['conflict'],"['HP router', 'service', 'bars']","[[], ['full', 'get'], ['get']]","[None, None, None]"
1235,374,"The only thing that I have, is the key broad is a little dark to see the letters, would help if it was a little lighter then it is.",['key broad'],[[]],['negative'],"['thing', 'broad', 'letters']","[['only', 'dark'], ['key', 'dark'], ['see']]","[None, None, None]"
1236,679,I have not had a problem with the applications quitting or freezing.,['applications'],[[]],['positive'],['problem'],[['had']],[None]
1237,567,  I will definitely be getting a new laptop if it has any more issues after the warranty expires and researching carefully when I do so I don't run accross a situation like this again!,['warranty'],[[]],['neutral'],"['laptop', 'issues', 'warranty']","[['new', 'getting'], ['more', 'has'], ['expires']]","[None, None, None]"
1238,848,apple has a reputation and is well known for its easy usage.,['usage'],[[]],['positive'],"['apple', 'reputation', 'usage']","[['has'], ['has'], ['easy']]","[None, None, None]"
1239,461,"The Apple applications (ex.iPhoto) are fun, easy, and really cool to use (unlike the competition)!","['Apple applications', 'iPhoto']","[[], []]","['positive', 'positive']","['applications', 'ex.i Photo']","[['fun'], []]","[None, None]"
1240,1156,Ease of use is just one of the benefits I love about my Mac.,['use'],[[]],['positive'],['use Ease'],[[]],[None]
1241,40,"Still under warrenty so called Toshiba, no help at all.",['warrenty'],[[]],['negative'],[],[],[]
1242,435,It is not ideal for children because of the temp.,['temp'],[[]],['negative'],[],[],[]
1243,974,There are no viruses or spyware to worry about like on a Windows computer.,['Windows'],[[]],['negative'],['viruses'],[['are']],[None]
1244,1240,"I would definitely reccomend this if you are in the market for an easy to use, stylish, fun, awesome computer.",['use'],[[]],['positive'],['computer'],"[['stylish', 'fun', 'awesome', 'use']]",[None]
1245,1008,The sheer power and flexibility makes the MacBook Pro a must have for any techie!,"['power', 'flexibility']","[[], []]","['positive', 'positive']","['flexibility power', 'a']","[['sheer', 'makes'], ['have']]","[None, None]"
1246,457,My ONLY issues are: 1) the screen/video resolution won't increase to a higher resolution then 1024 x 60,"['screen/video resolution', 'resolution']","[[], []]","['negative', 'negative']","['issues', 'video resolution', 'resolution screen']","[['ONLY', 'are'], ['higher'], ['higher', 'increase']]","[None, None, None]"
1247,261,It's super fast and a great value for the price!,"['value', 'price']","[[], []]","['positive', 'positive']",['price value'],[['great']],[None]
1248,36,The keyboard is too slick.,['keyboard'],[[]],['negative'],['keyboard'],[['slick']],[None]
1249,828,"As with any laptop not purchased with software options, it comes with a lot of what I consider useless applications.","['software options', 'applications']","[[], []]","['negative', 'negative']",['applications'],"[['useless', 'consider']]",[None]
1250,310,then on top of it all their cusromer service center is in the middle east.,['cusromer service center'],[[]],['negative'],"['cusromer center', 'service center', 'east']","[[], [], ['middle']]","[None, None, None]"
1251,277,"I connect a LaCie 2Big external drive via the firewire 800 interface, which is useful for Time Machine.","['LaCie 2Big external drive', 'firewire 800 interface', 'Time Machine']","[[], [], []]","['neutral', 'positive', 'neutral']","['drive', 'firewire interface', 'Time Machine']","[['external', 'connect'], [], []]","[None, None, None]"
1252,637,The only thing I wish is the 15 inch MacBook Pro has much better speakers on the side of the keyboard.,"['speakers', 'keyboard']","[[], []]","['negative', 'neutral']","['thing', 'Pro', 'speakers', 'keyboard side']","[['only', 'has'], ['has'], ['better', 'has'], []]","[None, None, None, None]"
1253,655,Everything from the design to the OS is simple and to the point.,"['design', 'OS']","[[], []]","['positive', 'positive']","['design Everything', 'OS design']","[['simple'], []]","[None, None]"
1254,623,The large screen also helps when you are working in design based programs like Adobe Creative Suite.,"['screen', 'design based programs', 'Adobe Creative Suite']","[[], [], []]","['positive', 'neutral', 'neutral']","['screen', 'programs']","[['large', 'helps'], ['based']]","[None, None]"
1255,845,"First, you ll discover that the word processing program known as  Appleworks  rarely translates perfectly on anyone else s computer, if it translates at all.","['Appleworks', 'word processing program']","[[], []]","['negative', 'negative']","['word program', 'processing program', 'anyone']","[[], [], ['else']]","[None, None, None]"
1256,394,The technical service for dell is so 3rd world it might as well not even bother.,['technical service for dell'],[[]],['negative'],"['service', 'world']","[['technical'], ['3rd']]","[None, None]"
1257,108,"It absolutely is more expensive than most PC laptops, but the ease of use, security, and minimal problems that have arisen make it well worth the pricetag.","['use', 'security', 'pricetag']","[[], [], []]","['positive', 'positive', 'conflict']","['laptops', 'use ease', 'security use', 'problems use']","[['most'], [], [], ['minimal']]","[None, None, None, None]"
1258,350,Oh and if thats not bad enough it doesn't come with a recovery cd so you can make one if you know how to or buy one if you buy it the cost is $25 for two cds.,['recovery cd'],[[]],['negative'],['recovery cd'],[[]],[None]
1259,525,The screen resolution was exactly what I was looking for.,['screen resolution'],[[]],['positive'],['screen resolution'],[['was']],[None]
1260,785,"  Also, the battery does not last very long at all.",['battery'],[[]],['negative'],['battery'],[['last']],[None]
1261,48,"If a website ever freezes (which is rare), its really easy to force quit.",['force quit'],[[]],['positive'],"['website', 'quit']","[['freezes'], ['force']]","[None, None]"
1262,204,"Suffice it to say, my MacBook Pro keeps me going with its long battery life and blazing speed.","['battery life', 'speed']","[[], []]","['positive', 'positive']",['MacBook'],[['say']],[None]
1263,22,"I did have to replace the battery once, but that was only a couple months ago and it's been working perfect ever since.",['battery'],[[]],['conflict'],['battery'],[['replace']],[None]
1264,403,Somehow the system clock got messed up after reboot.,['system clock'],[[]],['negative'],['system clock'],[[]],[None]
1265,1108,"The PhotoBooth is a great program, it takes very good pictures with the built-in camera.","['PhotoBooth', 'program', 'built-in camera']","[[], [], []]","['positive', 'positive', 'positive']","['program', 'pictures', 'camera']","[['great'], ['good', 'takes'], ['built']]","[None, None, None]"
1266,1155,Now I have the best of both worlds with all of the power and ease of the Mac!,"['power', 'ease']","[[], []]","['positive', 'positive']",['ease power'],[[]],[None]
1267,990,-Computer crashed frequently and battery life decreased very quickly.,['battery life'],[[]],['negative'],"['Computer', 'battery life']","[['crashed'], []]","[None, None]"
1268,742,  They replaced my hard drive as well as my mother board.,"['hard drive', 'mother board']","[[], []]","['neutral', 'neutral']","['drive', 'mother board']","[['hard', 'replaced'], []]","[None, None]"
1269,1311,For some odd reasons the computer doesn't reconize the operation system.,['operation system'],[[]],['negative'],"['reasons', 'computer', 'operation system']","[['odd'], ['reconize'], ['reconize']]","[None, None, None]"
1270,1148,"The Macbook starts fast, doesn't crash, has a fantastic display, is small and light (I have the 13.3"" model), and isn't always complaining about updates, lost connections, errors, blue screens, etc.","['display', 'starts']","[[], []]","['positive', 'positive']","['Macbook', 'display', 'model', 'connections', 'screens']","[['starts'], ['fantastic', 'has'], ['have'], ['lost'], ['blue']]","[None, None, None, None, None]"
1271,34,Spent 2 hours on phone with HP Technical Support.,['HP Technical Support'],[[]],['neutral'],"['hours', 'HP Support']","[['Spent'], ['Technical']]","[None, None]"
1272,788,  I constantly had to send my laptop in for services every 3 months and it always seems to be the same problem that they said they had already fixed.,['services'],[[]],['negative'],"['laptop', 'problem']","[['send'], ['same']]","[None, None]"
1273,924,PC users use the Powerpoint program for slide-show presentation and Mac users utilize Keynote.,"['Keynote', 'Powerpoint program']","[[], []]","['neutral', 'neutral']","['users', 'Powerpoint program', 'slide show', 'show presentation', 'presentation program', 'Keynote']","[['use', 'utilize'], ['use'], [], [], ['use'], ['utilize']]","[None, None, None, None, None, None]"
